episode,prefix,completion,valid,reward,grammar_reward,tag_reward,axis_reward,noun_tag_dist,verb_tag_dist,adj_tag_dist,loss,baseline
28,STRONG WOMAN EAT BIG SLOW FIRE,WANT BIG STRONG WEAPON,1,0.2012,0.0000,0.6667,0.0058,0.8000,1.0000,0.2000,-3.0486,0.3498
29,POISON,FAIL,1,0.2465,0.0000,0.6667,0.2327,1.0000,1.0000,0.0000,-0.4479,0.3446
30,FOOD BURN,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-0.8649,0.3374
31,TOOL GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-0.8791,0.3305
32,MEMORY SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-0.7875,0.3240
33,NETWORK GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-0.7798,0.3178
34,ISOLATED HOME,FALL,0,1.3184,1.0000,1.0000,0.0918,1.0000,1.0000,1.0000,8.2277,0.3678
35,CORRUPTED CAR,SEE CONNECTED WOMAN FALL,0,1.3349,1.0000,1.0000,0.1743,1.0000,1.0000,1.0000,8.1064,0.4162
36,PRISON,BURN,0,1.2489,1.0000,0.6667,0.2443,1.0000,1.0000,0.0000,3.7446,0.4578
37,BROKEN TOOL,GROW,0,1.3643,1.0000,1.0000,0.3214,1.0000,1.0000,1.0000,7.5312,0.5031
38,BIRD HELP VAST CONNECTED BIRD ATTACK,ACTIVE COMPLEX CAR BURN,0,1.3197,1.0000,0.9524,0.1701,1.0000,1.0000,0.8571,14.4595,0.5440
39,FOREST,SPREAD,0,1.2487,1.0000,0.6667,0.2435,1.0000,1.0000,0.0000,3.0272,0.5792
40,LEADER MOVE ENCRYPTED GUARD FALL,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-4.6395,0.5652
41,ALGORITHM GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.6375,0.5470
42,ENGINE MOVE TOOL HEAR LIE GENERATE,SLOW PLAN,1,0.3218,0.0000,0.9444,0.1923,0.8333,1.0000,1.0000,-4.4919,0.5357
43,CROWD SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.3798,0.5189
44,PRISON,BURN,0,1.2489,1.0000,0.6667,0.2443,1.0000,1.0000,0.0000,3.1693,0.5554
45,TRAPPED STRANGER,FALL,0,1.3127,1.0000,1.0000,0.0636,1.0000,1.0000,1.0000,5.8630,0.5933
46,ROBOT HEAR WEAPON,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.7344,0.5736
47,SAD CROWD HEAR FAMOUS SMALL WEAPON,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-5.2174,0.5599
48,PATTERN GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.3861,0.5420
49,MARKET,SPREAD,0,1.2032,1.0000,0.6667,0.0162,1.0000,1.0000,0.0000,3.0967,0.5750
50,ASHAMED,LEADER MOVE WOOD FALL,1,0.4411,0.0000,1.0000,0.7055,1.0000,1.0000,1.0000,-0.6247,0.5683
51,CROWD FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.8167,0.5499
52,INSECT GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.3739,0.5324
53,ANGRY BIRD SEE ASHAMED PROUD MAN,EAT HOME BURN,0,1.3153,1.0000,1.0000,0.0765,1.0000,1.0000,1.0000,15.6328,0.5716
54,DOG WANT BROKEN CONNECTED WOLF CARRY,DENSE CONNECTED SEED,1,0.2729,0.0000,0.8889,0.0310,1.0000,1.0000,0.6667,-6.0851,0.5566
55,METAL FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.1944,0.5388
56,CALM CHILD MOVE CHILD,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-3.3589,0.5268
57,BIRD BREAK SENSOR ATTACK SAD DIRTY,GUARD,1,0.2857,0.0000,0.9333,0.0286,0.8000,1.0000,1.0000,-5.3521,0.5148
58,ERROR SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-1.8424,0.4991
59,TRAPPED FIRE,FALL,0,1.3134,1.0000,1.0000,0.0670,1.0000,1.0000,1.0000,6.2343,0.5398
60,LAW SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-1.8877,0.5228
61,CAR,SEE OUTCAST HEAVY ELDER,1,0.3099,0.0000,1.0000,0.0493,1.0000,1.0000,1.0000,-0.9118,0.5121
62,KEY FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.1253,0.4965
63,COMPLEX GUARD SEE MARKET SPREAD,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-3.3739,0.4867
64,BIG HOME,FALL,0,1.3412,1.0000,1.0000,0.2058,1.0000,1.0000,1.0000,7.6516,0.5294
65,RULE,SPREAD,1,0.2027,0.0000,0.6667,0.0133,1.0000,1.0000,0.0000,-1.4808,0.5131
66,HAPPY DOG TRADE PROUD OUTCAST WOMAN,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-3.9358,0.5024
67,MAP FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.0124,0.4873
68,CORRUPTED COMPUTER,FALL,1,0.3272,0.0000,1.0000,0.1362,1.0000,1.0000,1.0000,-1.2910,0.4793
69,RIVER,BURN,0,1.2080,1.0000,0.6667,0.0398,1.0000,1.0000,0.0000,3.3641,0.5157
70,COMPUTER FAIL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.1277,0.5000
71,ROAD,BURN,0,1.2272,1.0000,0.6667,0.1362,1.0000,1.0000,0.0000,3.2106,0.5363
72,MOUNTAIN,FALL,0,1.2019,1.0000,0.6667,0.0097,1.0000,1.0000,0.0000,3.2568,0.5696
73,STONE,FALL,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-1.6977,0.5511
74,METAL,BURN,1,0.2030,0.0000,0.6667,0.0149,1.0000,1.0000,0.0000,-1.7762,0.5337
75,CAMERA FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.4116,0.5170
76,SIGNAL,SPREAD,1,0.2077,0.0000,0.6667,0.0383,1.0000,1.0000,0.0000,-1.4668,0.5016
77,WOMAN HEAR FIRE BURN,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.9119,0.4865
78,SHARP WEAPON BURN,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-1.9443,0.4772
79,GUARD BREAK OPTIMAL,CAMERA,0,1.3124,1.0000,1.0000,0.0622,1.0000,1.0000,1.0000,9.5767,0.5189
80,OBEDIENT CAT MOVE SOLDIER,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-3.0671,0.5080
81,TOOL GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.0863,0.4926
82,MOUNTAIN,FALL,0,1.2019,1.0000,0.6667,0.0097,1.0000,1.0000,0.0000,3.3236,0.5280
83,OPTIMAL RULE GROW,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-2.2734,0.5166
84,COMPUTER GENERATE PATTERN,FAIL,1,0.1726,0.0000,0.5556,0.0297,1.0000,0.6667,0.0000,-3.7578,0.4994
85,DEBT,GROW,1,0.2679,0.0000,0.6667,0.3396,1.0000,1.0000,0.0000,-1.0704,0.4879
86,SYSTEM,SPREAD,1,0.2105,0.0000,0.6667,0.0527,1.0000,1.0000,0.0000,-1.2712,0.4740
87,GUARD SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-1.9765,0.4603
88,DIRTY BRIDGE,BURN,0,1.3193,1.0000,1.0000,0.0964,1.0000,1.0000,1.0000,7.1323,0.5032
89,ROAD,BURN,0,1.2272,1.0000,0.6667,0.1362,1.0000,1.0000,0.0000,3.0816,0.5394
90,BIG MARKET,GROW,0,1.3389,1.0000,1.0000,0.1943,1.0000,1.0000,1.0000,6.9126,0.5794
91,POISON FAIL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.3469,0.5604
92,FREE CHOICE,GROW,0,1.3641,1.0000,1.0000,0.3207,1.0000,1.0000,1.0000,6.1946,0.6006
93,TOOL,FALL,1,0.2051,0.0000,0.6667,0.0257,1.0000,1.0000,0.0000,-1.8603,0.5809
94,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,2.9784,0.6152
95,CAT FORGET VAST ENCRYPTED CHOICE FOLLOW,STRONG STRONG FOOD,0,1.2944,1.0000,0.9333,0.0721,1.0000,1.0000,0.8000,13.9860,0.6492
96,METAL,BURN,1,0.2030,0.0000,0.6667,0.0149,1.0000,1.0000,0.0000,-2.3491,0.6268
97,SMALL LEADER,HEAR FIRE HEAR DIRTY SMALL CHILD SEE SIMPLE CAMERA,0,1.2481,1.0000,0.7556,0.1072,0.6667,1.0000,0.6000,5.0230,0.6579
98,DEAD STONE,FALL,0,1.3385,1.0000,1.0000,0.1923,1.0000,1.0000,1.0000,5.3786,0.6919
99,TRUTH,GROW,1,0.2761,0.0000,0.6667,0.3805,1.0000,1.0000,0.0000,-1.8524,0.6711
100,ROBOT SEE MOUNTAIN FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-6.8737,0.6476
101,FAST CAMERA UPDATE SLOW FAST,SENSOR HEAR SECRET ASHAMED LEADER FALL,1,0.2490,0.0000,0.7667,0.0948,0.5000,1.0000,0.8000,-6.5791,0.6277
102,MARKET,GROW,0,1.2480,1.0000,0.6667,0.2399,1.0000,1.0000,0.0000,2.7263,0.6587
103,ROAD,FALL,0,1.2333,1.0000,0.6667,0.1667,1.0000,1.0000,0.0000,2.3362,0.6874
104,AUTOMATED CAMERA,SEE ELDER,0,1.3267,1.0000,1.0000,0.1337,1.0000,1.0000,1.0000,5.2199,0.7194
105,SLOW LEADER FORGET SMALL ISOLATED BOOK,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-9.1217,0.6984
106,SYSTEM,GROW,1,0.2504,0.0000,0.6667,0.2519,1.0000,1.0000,0.0000,-2.1604,0.6760
107,CAT,WANT BIG OUTCAST ELDER BREAK COMPLEX CLOCK FALL,0,1.2857,1.0000,0.9333,0.0285,0.8000,1.0000,1.0000,2.9612,0.7065
108,CHANCE,GROW,1,0.2622,0.0000,0.6667,0.3110,1.0000,1.0000,0.0000,-2.1597,0.6843
109,CLEAN GUARD SEE ORDERED SEED GROW,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-8.5860,0.6651
110,CHILD BREAK SMALL SAD CHILD,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-6.2676,0.6468
111,CROWD FORGET BIRD BREAK SEED MOVE,DENSE CAMERA,1,0.3039,0.0000,1.0000,0.0193,1.0000,1.0000,1.0000,-7.5376,0.6297
112,GUARD MOVE AUTOMATED SAD GUARD MOVE,SECRET CORRUPTED BORDER,0,1.2767,1.0000,0.8667,0.0836,1.0000,1.0000,0.6000,12.8179,0.6620
113,BIG ROAD,FALL,0,1.3198,1.0000,1.0000,0.0991,1.0000,1.0000,1.0000,5.2266,0.6949
114,NETWORK,GROW,1,0.2330,0.0000,0.6667,0.1651,1.0000,1.0000,0.0000,-2.2408,0.6718
115,MOUNTAIN,BURN,0,1.2049,1.0000,0.6667,0.0243,1.0000,1.0000,0.0000,2.4435,0.6985
116,BOOK,FALL,1,0.2360,0.0000,0.6667,0.1802,1.0000,1.0000,0.0000,-2.2216,0.6753
117,VAST PRISON,BURN,0,1.3325,1.0000,1.0000,0.1627,1.0000,1.0000,1.0000,5.5042,0.7082
118,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,2.3525,0.7362
119,LANGUAGE,SPREAD,1,0.2033,0.0000,0.6667,0.0163,1.0000,1.0000,0.0000,-2.4853,0.7095
120,CHOICE,GROW,1,0.2601,0.0000,0.6667,0.3006,1.0000,1.0000,0.0000,-1.9511,0.6871
121,ORDERED DRONE,UPDATE GUARD UPDATE WEAK AUTOMATED CAR,0,1.2015,1.0000,0.6667,0.0074,0.5000,1.0000,0.5000,4.4670,0.7128
122,WOOD,BURN,1,0.2030,0.0000,0.6667,0.0149,1.0000,1.0000,0.0000,-2.5885,0.6873
123,SMALL ELDER,BURN,0,1.3641,1.0000,1.0000,0.3206,1.0000,1.0000,1.0000,5.2671,0.7211
124,WOLF SEE SHARP TOOL KNOW ALGORITHM,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-10.3719,0.7001
125,ROOM,BURN,0,1.2314,1.0000,0.6667,0.1570,1.0000,1.0000,0.0000,2.5006,0.7266
126,HOME,GROW,0,1.2533,1.0000,0.6667,0.2667,1.0000,1.0000,0.0000,2.3763,0.7530
127,MARKET,SPREAD,0,1.2032,1.0000,0.6667,0.0162,1.0000,1.0000,0.0000,1.9166,0.7755
128,METAL BURN,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.2268,0.7467
129,DOG MOVE AUTOMATED BIG,KEY,1,0.3118,0.0000,1.0000,0.0590,1.0000,1.0000,1.0000,-6.5172,0.7250
130,ROOM,FALL,0,1.2293,1.0000,0.6667,0.1464,1.0000,1.0000,0.0000,2.2674,0.7502
131,SHARP CAR,FALL,1,0.3230,0.0000,1.0000,0.1151,1.0000,1.0000,1.0000,-3.4631,0.7288
132,ISOLATED ROAD,GROW,0,1.3127,1.0000,1.0000,0.0636,1.0000,1.0000,1.0000,4.3084,0.7580
133,INSECT GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.0564,0.7301
134,MARKET,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,2.2614,0.7570
135,ELDER KNOW SIMPLE GUARD SEE CAT,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-10.9320,0.7341
136,PROUD,STRANGER CHOOSE STRONG SAD CHILD RUN,1,0.3130,0.0000,0.8333,0.3152,1.0000,1.0000,0.5000,-1.9647,0.7131
137,BRIDGE,GROW,0,1.2326,1.0000,0.6667,0.1628,1.0000,1.0000,0.0000,2.3396,0.7391
138,TOOL,BURN,1,0.2003,0.0000,0.6667,0.0015,1.0000,1.0000,0.0000,-2.6155,0.7121
139,ERROR SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-3.4931,0.6865
140,DEBT,SPREAD,1,0.2036,0.0000,0.6667,0.0182,1.0000,1.0000,0.0000,-2.3424,0.6624
141,BIRD,CHOOSE PROUD MAN HEAR FAST ASHAMED WOMAN,0,1.2728,1.0000,0.8889,0.0309,0.6667,1.0000,1.0000,3.0044,0.6929
142,CLEAN GUARD FALL,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-4.5389,0.6732
143,HEAVY,SENSOR FALL,1,0.3176,0.0000,1.0000,0.0879,1.0000,1.0000,1.0000,-1.4724,0.6555
144,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,2.4523,0.6861
145,ASHAMED STRANGER,BURN,0,1.3334,1.0000,1.0000,0.1672,1.0000,1.0000,1.0000,4.8260,0.7184
146,FOOD,BURN,1,0.2132,0.0000,0.6667,0.0661,1.0000,1.0000,0.0000,-2.6631,0.6932
147,KEY,FALL,1,0.2272,0.0000,0.6667,0.1362,1.0000,1.0000,0.0000,-2.2839,0.6699
148,TRAPPED MAN SEE DOG HELP DOG,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-8.0335,0.6514
149,PLAN FAIL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.9221,0.6288
150,OUTCAST POISON,BURN,0,1.3292,1.0000,1.0000,0.1460,1.0000,1.0000,1.0000,5.5113,0.6638
151,DULL,CLOCK FAIL,1,0.4898,0.0000,1.0000,0.9491,1.0000,1.0000,1.0000,-0.8119,0.6551
152,SHARP CHILD,WANT OUTCAST SAD WOMAN,0,1.2152,1.0000,0.6667,0.0760,0.0000,1.0000,1.0000,4.9558,0.6831
153,PROUD STRANGER ATTACK DEAD FREE,LEADER FALL,1,0.2070,0.0000,0.6667,0.0351,0.0000,1.0000,1.0000,-8.3360,0.6593
154,SLOW CAMERA FALL,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-3.8942,0.6414
155,LIE,SPREAD,1,0.2129,0.0000,0.6667,0.0647,1.0000,1.0000,0.0000,-2.0606,0.6199
156,FIRE,MOVE SHARP SIMPLE DUST,0,1.2786,1.0000,0.8889,0.0598,0.6667,1.0000,1.0000,3.0371,0.6529
157,WOLF WARN DORMANT FREE CROWD,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-6.3123,0.6352
158,DULL FIRE,GROW,0,1.3163,1.0000,1.0000,0.0817,1.0000,1.0000,1.0000,5.6897,0.6693
159,LANGUAGE,GROW,1,0.2666,0.0000,0.6667,0.3330,1.0000,1.0000,0.0000,-1.9855,0.6492
160,DORMANT DOG,FALL,0,1.3216,1.0000,1.0000,0.1078,1.0000,1.0000,1.0000,5.4529,0.6828
161,PRISON,BURN,0,1.2489,1.0000,0.6667,0.2443,1.0000,1.0000,0.0000,2.3878,0.7111
162,BROKEN,SOLDIER SEE OBEDIENT CHILD,1,0.4132,0.0000,0.8889,0.7327,1.0000,1.0000,0.6667,-1.3681,0.6962
163,DULL,CAMERA HEAR TRAPPED MAN,1,0.4783,0.0000,1.0000,0.8913,1.0000,1.0000,1.0000,-1.0594,0.6853
164,ACTIVE POWER,GROW,0,1.3474,1.0000,1.0000,0.2368,1.0000,1.0000,1.0000,5.2892,0.7184
165,ACTIVE ENGINE SEE OUTCAST SMALL LEADER,SEE SIMPLE SIMPLE PHONE,1,0.1887,0.0000,0.5524,0.1149,0.8000,0.0000,0.8571,-11.0224,0.6919
166,WEAK,HORSE MOVE ASHAMED ELDER,1,0.4597,0.0000,0.8889,0.9651,1.0000,1.0000,0.6667,-0.9923,0.6803
167,RIVER,BURN,0,1.2080,1.0000,0.6667,0.0398,1.0000,1.0000,0.0000,2.3153,0.7067
168,DULL ELDER HEAR MAP,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-6.3151,0.6863
169,BRIDGE,GROW,0,1.2326,1.0000,0.6667,0.1628,1.0000,1.0000,0.0000,2.3839,0.7137
170,KEY SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-3.8312,0.6880
171,SIGNAL FAIL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-3.3022,0.6636
172,ACTIVE COMPUTER,FALL,0,1.3660,1.0000,1.0000,0.3302,1.0000,1.0000,1.0000,5.9168,0.6987
173,SHARP POISON BURN,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-4.2953,0.6788
174,ELDER BETRAY FREE INSECT MOVE OPTIMAL,TIME,0,1.3470,1.0000,1.0000,0.2350,1.0000,1.0000,1.0000,15.2735,0.7122
175,DEBT,GROW,1,0.2679,0.0000,0.6667,0.3396,1.0000,1.0000,0.0000,-2.2731,0.6900
176,SECRET BIRD MOVE FAST ENGINE GROW,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-8.8905,0.6705
177,CHAOTIC PRISON,BURN,0,1.3300,1.0000,1.0000,0.1499,1.0000,1.0000,1.0000,5.3250,0.7034
178,SMALL DRONE,FALL,0,1.3592,1.0000,1.0000,0.2959,1.0000,1.0000,1.0000,5.0736,0.7362
179,VAST HORSE,BREAK SHARP POISON RUN,0,1.3075,1.0000,1.0000,0.0373,1.0000,1.0000,1.0000,4.9546,0.7648
180,RIVER,BURN,0,1.2080,1.0000,0.6667,0.0398,1.0000,1.0000,0.0000,1.9185,0.7869
181,WOOD FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.5930,0.7576
182,HAPPY,SOLDIER SEE ELDER GENERATE CHAOTIC ALGORITHM FALL,0,1.3573,1.0000,1.0000,0.2865,1.0000,1.0000,1.0000,2.9257,0.7876
183,REBELLIOUS,SOLDIER BUILD ASHAMED COMPLEX LEADER,0,1.4091,1.0000,1.0000,0.5453,1.0000,1.0000,1.0000,2.7276,0.8187
184,SOLDIER SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.7199,0.7877
185,DEAD TOOL,BURN,0,1.3558,1.0000,1.0000,0.2792,1.0000,1.0000,1.0000,4.6918,0.8161
186,PRISON,BURN,0,1.2489,1.0000,0.6667,0.2443,1.0000,1.0000,0.0000,1.7413,0.8378
187,OBEDIENT,CAT HEAR DULL ASHAMED ELDER SEE WOLF SEE CAT,1,0.4043,0.0000,1.0000,0.5215,1.0000,1.0000,1.0000,-2.0205,0.8161
188,FOREST,FALL,0,1.2106,1.0000,0.6667,0.0528,1.0000,1.0000,0.0000,1.8234,0.8358
189,STONE,BURN,1,0.2030,0.0000,0.6667,0.0149,1.0000,1.0000,0.0000,-2.9059,0.8042
190,FAMOUS FEAR,GROW,0,1.3912,1.0000,1.0000,0.4561,1.0000,1.0000,1.0000,4.8798,0.8335
191,POWER,SPREAD,1,0.2134,0.0000,0.6667,0.0672,1.0000,1.0000,0.0000,-2.7405,0.8025
192,CAR,HEAR DULL STRONG DRONE,1,0.2051,0.0000,0.6667,0.0254,0.0000,1.0000,1.0000,-2.8571,0.7727
193,DEBT,GROW,1,0.2679,0.0000,0.6667,0.3396,1.0000,1.0000,0.0000,-2.6473,0.7474
194,CALM CROWD,HEAR DIRTY SOLDIER,0,1.2248,1.0000,0.6667,0.1238,0.0000,1.0000,1.0000,3.7799,0.7713
195,RULE,SPREAD,1,0.2027,0.0000,0.6667,0.0133,1.0000,1.0000,0.0000,-2.7726,0.7429
196,FEAR,GROW,1,0.2761,0.0000,0.6667,0.3805,1.0000,1.0000,0.0000,-1.9354,0.7195
197,FAMOUS POWER,SPREAD,0,1.3178,1.0000,1.0000,0.0889,1.0000,1.0000,1.0000,5.0976,0.7494
198,BORDER,GROW,1,0.2528,0.0000,0.6667,0.2641,1.0000,1.0000,0.0000,-2.3203,0.7246
199,WEAK COMPUTER,FAIL,1,0.3143,0.0000,1.0000,0.0713,1.0000,1.0000,1.0000,-3.4277,0.7041
200,RULE,SPREAD,1,0.2027,0.0000,0.6667,0.0133,1.0000,1.0000,0.0000,-2.4909,0.6790
201,CALM,SOLDIER FALL,1,0.3849,0.0000,1.0000,0.4246,1.0000,1.0000,1.0000,-1.3311,0.6643
202,HEAVY,CAR SEE ROBOT FALL,1,0.3221,0.0000,1.0000,0.1103,1.0000,1.0000,1.0000,-1.5001,0.6472
203,CITY,GROW,0,1.2480,1.0000,0.6667,0.2399,1.0000,1.0000,0.0000,2.3632,0.6772
204,POWER,GROW,1,0.2587,0.0000,0.6667,0.2937,1.0000,1.0000,0.0000,-1.9532,0.6563
205,AUTOMATED,POWER GROW,1,0.3416,0.0000,1.0000,0.2081,1.0000,1.0000,1.0000,-1.4621,0.6406
206,KEY,GROW,1,0.2157,0.0000,0.6667,0.0787,1.0000,1.0000,0.0000,-2.2584,0.6193
207,CHOICE,SPREAD,1,0.2266,0.0000,0.6667,0.1332,1.0000,1.0000,0.0000,-1.9036,0.5997
208,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,2.4943,0.6325
