episode,prefix,completion,valid,reward,grammar_reward,tag_reward,axis_reward,noun_tag_dist,verb_tag_dist,adj_tag_dist,loss,baseline
20,PLAN UPDATE ORDERED SLOW CAR,OBEDIENT ELDER,0,1.3255,1.0000,1.0000,0.1275,1.0000,1.0000,1.0000,9.0480,0.7551
21,DULL CAMERA FAIL,FALL FALL,0,1.3737,1.0000,1.0000,0.3687,1.0000,1.0000,1.0000,5.9562,0.7861
22,ROAD,SPREAD,0,1.2159,1.0000,0.6667,0.0794,1.0000,1.0000,0.0000,1.9844,0.8076
23,CHOICE,FALL,0,1.3000,1.0000,0.6667,0.5000,1.0000,1.0000,0.0000,2.3493,0.8322
24,CLEAN MOUNTAIN,FALL,0,1.3087,1.0000,1.0000,0.0436,1.0000,1.0000,1.0000,4.0066,0.8560
25,OUTCAST WOMAN,WOLF WOLF SOLDIER REBELLIOUS BIG ANGRY ENGINE MOVE HOME DORMANT BUILD HAPPY,0,1.2774,1.0000,0.8677,0.0855,0.7143,1.0000,0.8889,3.3218,0.8771
26,BIRD BURN,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.7459,0.8432
27,PHONE FALL,FREE EAT SIMPLE TRUTH SEE SLOW POISON CHOICE BREAK FREE SHARP ISOLATED SECRET CONNECTED WATER,0,1.2920,1.0000,0.9444,0.0435,1.0000,0.8333,1.0000,2.6299,0.8657
28,CORRUPTED COMPUTER FAIL,TRAPPED SEED,0,1.3487,1.0000,1.0000,0.2434,1.0000,1.0000,1.0000,4.9643,0.8898
29,TRAPPED WOLF MOVE SLOW SOLDIER,FAIL DENSE PHONE GUARD WANT REBELLIOUS VAST ISOLATED WOLF ROOM TRUSTED ENCRYPTED BIG TIME SAD,0,1.2458,1.0000,0.7980,0.0320,0.6667,1.0000,0.7273,6.1393,0.9076
30,COMPUTER UPDATE CAR,BROKEN EAT FORGET DULL PHONE SAD POWER,0,1.2806,1.0000,0.8667,0.1029,0.6000,1.0000,1.0000,3.6162,0.9263
31,ANGRY MAN,BREAK COMPUTE HEAR FORGET INSECT SECRET CHILD KEY BIG BRIDGE FOREST MOVE REBELLIOUS SPREAD SIMPLE,0,1.2869,1.0000,0.8750,0.1221,0.7500,1.0000,0.8750,2.5544,0.9443
32,ERROR GROW,FOLLOW MOVE HEAR ORDERED CAT GROW,0,1.3049,1.0000,0.9048,0.1673,1.0000,0.7143,1.0000,2.0507,0.9623
33,MAP GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.5584,0.9242
34,MARKET,MOVE CONNECTED TRAPPED HEAVY RULE CHILD RUN RUN KEY FALL GUARD CAR,0,1.3322,1.0000,1.0000,0.1608,1.0000,1.0000,1.0000,1.9831,0.9446
35,FOOD FALL,CHILD FOOD BIG BURN,0,1.2180,1.0000,0.7222,0.0067,0.5000,0.6667,1.0000,1.5372,0.9583
36,SIMPLE LIE,FALL DENSE SEED CROWD DEBT FOLLOW BUILD BIRD OPTIMAL MOVE TRAPPED,0,1.3398,1.0000,0.9107,0.3328,0.8750,1.0000,0.8571,3.1496,0.9774
37,SLOW SENSOR FALL,RUN SPREAD POWER BOOK BIRD,0,1.2805,1.0000,0.8333,0.1525,1.0000,0.5000,1.0000,2.6609,0.9925
38,CHAOTIC LAW GROW,CHOOSE,0,1.3447,1.0000,1.0000,0.2234,1.0000,1.0000,1.0000,3.3669,1.0101
39,IDENTITY,HEAR HAPPY DUST SEE PROUD,0,1.3286,1.0000,1.0000,0.1432,1.0000,1.0000,1.0000,1.6207,1.0260
40,LIE GROW,CHILD GUARD DENSE SPREAD FOOD,0,1.3097,1.0000,1.0000,0.0485,1.0000,1.0000,1.0000,1.4564,1.0402
41,SAD ELDER TRADE SLOW HEAVY,WOLF ANGRY SECRET PATTERN HEAR BRIDGE STONE,0,1.2719,1.0000,0.8519,0.0819,0.8889,1.0000,0.6667,4.0223,1.0518
42,CLEAN ROAD,STRANGER SYSTEM GROW HEAR ROOM SAD,0,1.2860,1.0000,0.8889,0.0967,0.6667,1.0000,1.0000,1.7849,1.0635
43,ORDERED SENSOR,LEADER MOVE OPTIMAL LEADER FAIL KEY SMALL BURN IMAGINE,0,1.2500,1.0000,0.7667,0.1000,0.8000,1.0000,0.5000,1.5766,1.0728
44,SMALL HORSE HEAR COMPLEX POWER,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-15.8342,1.0342
45,HAPPY BIRD BUILD FIRE TRADE,HAPPY,0,1.2279,1.0000,0.6667,0.1396,1.0000,1.0000,0.0000,3.4972,1.0439
46,HEAVY MAP BURN,FALL STRANGER CAMERA FOLLOW COMPUTE CAMERA GENERATE FAMOUS DUST,0,1.2877,1.0000,0.9107,0.0723,0.8571,0.8750,1.0000,2.3844,1.0561
47,CORRUPTED COMPUTER,PRISON RUN GENERATE ENCRYPTED HEAR TRUSTED UPDATE SLOW COMPUTER GROW SEED GENERATE SOLDIER GROW ELDER,0,1.2441,1.0000,0.7833,0.0453,0.7500,1.0000,0.6000,1.4296,1.0655
48,DEAD WOLF,SEE SMALL CARRY MARKET,0,1.3542,1.0000,1.0000,0.2712,1.0000,1.0000,1.0000,2.1201,1.0799
49,WATER FALL,CROWD,0,1.2342,1.0000,0.6667,0.1712,1.0000,1.0000,0.0000,0.8728,1.0876
50,GUARD SEE CAT BUILD CALM,ENCRYPTED GENERATE WANT ASK RUN HEAR WOOD FOLLOW ASHAMED CAMERA,0,1.2126,1.0000,0.7000,0.0132,1.0000,0.6000,0.5000,2.2878,1.0939
51,PROUD MAN,MARKET HEAR TRAPPED GROW SEE CAT BURN DORMANT DULL ELDER IMAGINE SEE ISOLATED STRANGER,0,1.2806,1.0000,0.8667,0.1030,0.6000,1.0000,1.0000,1.1541,1.1032
52,IDENTITY SPREAD,GROW CLOCK,0,1.2454,1.0000,0.6667,0.2270,1.0000,1.0000,0.0000,0.8439,1.1103
53,DULL BIRD,SLOW INSECT DRONE KEY BUILD PLAN PHONE,0,1.2167,1.0000,0.5833,0.2083,0.7500,1.0000,0.0000,0.8362,1.1156
54,WOMAN CARRY SLOW CAMERA FALL,GROW FIRE FORGET STRANGER BORDER,0,1.2641,1.0000,0.8611,0.0289,0.7500,0.8333,1.0000,2.6753,1.1231
55,SOLDIER BURN,CHILD BREAK SEED MOVE CHANCE SPREAD WEAPON CAMERA,0,1.1362,1.0000,0.4500,0.0059,0.7500,0.6000,0.0000,0.0891,1.1237
56,OPTIMAL COMPUTER,FALL BURN GROW,0,1.3389,1.0000,1.0000,0.1945,1.0000,1.0000,1.0000,1.6144,1.1345
57,DEBT GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.4396,1.0878
58,ENCRYPTED DRONE,BREAK SPREAD DEAD FAMOUS ENCRYPTED,0,1.2941,1.0000,0.8667,0.1704,1.0000,1.0000,0.6000,1.6813,1.0981
59,WOMAN TRADE PROUD ASHAMED WOMAN,OUTCAST,0,1.4452,1.0000,0.9167,0.8512,1.0000,1.0000,0.7500,5.3526,1.1154
60,DIRTY ROOM,ALGORITHM SPREAD KEY SIMPLE FEAR TALK,0,1.3305,1.0000,0.8889,0.3189,1.0000,1.0000,0.6667,1.7392,1.1262
61,LIE SPREAD,FALL POISON,0,1.2571,1.0000,0.6667,0.2855,1.0000,1.0000,0.0000,0.7052,1.1327
62,SYSTEM FAIL,AUTOMATED ELDER PRISON COMPUTER WOLF PROUD SEED ENGINE STRANGER SPREAD SEED HEAR SOLDIER CALM SIGNAL,0,1.3091,1.0000,0.9077,0.1838,0.9231,0.8000,1.0000,1.0860,1.1415
63,CAR MOVE WOLF SEE ROAD,IDENTITY CONNECTED WEAPON,0,1.3167,1.0000,0.9630,0.1388,0.8889,1.0000,1.0000,2.7488,1.1503
64,BIG CAMERA GENERATE MEMORY UPDATE,SEED MOVE WEAK CORRUPTED BREAK STRANGER DIRTY LEADER BURN ALGORITHM UPDATE CHAOTIC COMPLEX MAP,0,1.2917,1.0000,0.8556,0.1751,0.9000,0.6667,1.0000,2.3606,1.1574
65,OBEDIENT STRANGER FORGET TIME FOLLOW,DEAD FALL METAL HEAR TOOL TRUST WOMAN FREE,0,1.2033,1.0000,0.6409,0.0549,0.7143,0.8750,0.3333,0.8595,1.1597
66,SENSOR UPDATE OPTIMAL WEAK CAMERA,UPDATE WEAK CHANCE NETWORK HOME,0,1.1494,1.0000,0.4524,0.0685,0.8571,0.0000,0.5000,-0.1505,1.1592
67,HEAVY STONE,SPREAD MOVE,0,1.3324,1.0000,1.0000,0.1619,1.0000,1.0000,1.0000,1.3942,1.1678
68,OPTIMAL NETWORK,RULE CHOICE LAW SPREAD FOLLOW FAIL MOVE TRAPPED GENERATE HAPPY SLOW FIRE LAW SPREAD,0,1.2878,1.0000,0.9524,0.0106,1.0000,1.0000,0.8571,1.0210,1.1738
69,HAPPY WOLF TRUST CLEAN DIRTY,ORDERED KEY SLOW PHONE BURN ROAD,0,1.2714,1.0000,0.8000,0.1569,1.0000,1.0000,0.4000,1.7329,1.1787
70,WOOD FALL,HEAR BURN GUARD ORDERED BORDER POISON,0,1.2969,1.0000,0.8857,0.1560,0.8571,0.8000,1.0000,0.6255,1.1846
71,STONE BURN,MOVE ENCODE,0,1.2227,1.0000,0.6000,0.2134,1.0000,0.8000,0.0000,0.2143,1.1865
72,ERROR GROW,MOVE UPDATE DRONE LEADER,0,1.2003,1.0000,0.6000,0.1015,1.0000,0.8000,0.0000,0.0790,1.1872
73,TRAPPED SOLDIER BURN,FAMOUS,0,1.3885,1.0000,1.0000,0.4423,1.0000,1.0000,1.0000,1.8020,1.1973
74,ELDER SEE CLOCK ASK MAN,STRONG PATTERN HOME FALL TRAPPED DOG SPREAD CARRY WEAK COMPUTER HEAR BREAK DEBT HEAR ANGRY,0,1.2693,1.0000,0.8727,0.0372,0.8182,0.8000,1.0000,1.3477,1.2009
75,MAN FORGET CHOICE THINK INSECT,SECRET PHONE POWER KNOW CORRUPTED ISOLATED BRIDGE SEED EAT,0,1.2458,1.0000,0.8056,0.0204,0.9167,0.5000,1.0000,0.8657,1.2031
76,CAMERA FALL,SOLDIER BURN BROKEN SECRET COMPLEX RIVER BIG FOOD BURN CORRUPTED WOMAN,0,1.2742,1.0000,0.8889,0.0375,1.0000,0.6667,1.0000,0.4494,1.2067
77,WOLF FALL,CHILD NETWORK OUTCAST CARRY BROKEN HELP OUTCAST BURN BORDER KEY FALL EAT BIRD FAIL FALL,0,1.2571,1.0000,0.8426,0.0214,0.7500,0.7778,1.0000,0.3498,1.2092
78,HEAVY CHILD,CAR,0,1.2144,1.0000,0.6667,0.0718,1.0000,0.0000,1.0000,0.0423,1.2094
79,BIRD FOLLOW DRONE BREAK CHAOTIC,OBEDIENT,0,1.4076,1.0000,1.0000,0.5382,1.0000,1.0000,1.0000,3.4889,1.2193
80,HAPPY ELDER,FALL ROAD ASK DORMANT ACTIVE ACTIVE BURN TALK WARN POWER FALL BROKEN SECRET CLOCK GROW,0,1.3136,1.0000,1.0000,0.0681,1.0000,1.0000,1.0000,0.6865,1.2241
81,MAN FALL,HAPPY DOG FREE MOVE SENSOR CHANCE OUTCAST SEE INSECT FAST OPTIMAL FAIL IMAGINE UPDATE,0,1.3028,1.0000,0.9153,0.1411,0.8571,0.8889,1.0000,0.5615,1.2280
82,DRONE ENCODE CORRUPTED COMPLEX SIGNAL,MOVE,0,1.3702,1.0000,1.0000,0.3509,1.0000,1.0000,1.0000,2.1585,1.2351
83,NETWORK SPREAD,UPDATE DEBT FALL,0,1.1806,1.0000,0.6000,0.0032,1.0000,0.8000,0.0000,-0.3367,1.2324
84,WEAPON FALL,TRUST MARKET BREAK,0,1.2168,1.0000,0.6000,0.1838,1.0000,0.8000,0.0000,-0.0926,1.2316
85,NETWORK,GUARD SPREAD,0,1.2067,1.0000,0.6667,0.0335,1.0000,1.0000,0.0000,-0.1252,1.2304
86,WOMAN WARN SLOW HEAVY,DRONE FALL BORDER HEAR WEAPON SEE VAST DIRTY GUARD LAW SEE ROOM ORDERED CHILD FALL,0,1.2506,1.0000,0.7831,0.0784,0.7778,1.0000,0.5714,0.2894,1.2314
87,DULL FOOD,IDENTITY LAW POWER BRIDGE,0,1.2501,1.0000,0.6667,0.2507,1.0000,0.0000,1.0000,0.1451,1.2323
88,SHARP STRANGER BURN,GROW,0,1.2736,1.0000,0.8889,0.0346,1.0000,0.6667,1.0000,0.4692,1.2344
89,SAD WOMAN BURN,CAMERA COMPUTE GUARD BURN HEAR VAST FEAR WANT MOUNTAIN GROW GENERATE BROKEN ALGORITHM HEAR WOOD,0,1.2724,1.0000,0.8653,0.0642,0.8182,0.7778,1.0000,0.3940,1.2363
90,SIMPLE,CHILD FALL FAIL BURN FALL ANGRY,0,1.4048,1.0000,0.8889,0.6905,1.0000,1.0000,0.6667,0.7304,1.2447
91,ROAD,FALL,0,1.2333,1.0000,0.6667,0.1667,1.0000,1.0000,0.0000,-0.0475,1.2441
92,CHOICE GROW,TRUST SHARP CLEAN GUARD HAPPY ENGINE FORGET BURN MARKET DORMANT THINK GUARD TOOL ORDERED FOOD,0,1.2919,1.0000,0.9444,0.0430,1.0000,0.8333,1.0000,0.2368,1.2465
93,TRUTH GROW,FALL FALL DRONE,0,1.1976,1.0000,0.5556,0.1545,1.0000,0.6667,0.0000,-0.3024,1.2441
94,FIRE GROW,GROW SENSOR DEAD FALL HEAR LEADER,0,1.2616,1.0000,0.8667,0.0081,1.0000,0.6000,1.0000,0.1192,1.2450
95,ASHAMED WOMAN SEE PHONE BREAK,ASHAMED ORDERED IDENTITY HEAR HEAVY COMPUTER ENCODE KEY ENCODE HORSE MOVE MEMORY WEAPON BROKEN BREAK,0,1.1937,1.0000,0.6151,0.0459,0.6667,0.4286,0.7500,-0.8372,1.2424
96,CHILD SEE WOMAN FALL,TRUST ORDERED METAL DOG BIRD UPDATE WANT RULE SOLDIER ASK BURN GUARD EAT,0,1.2618,1.0000,0.8492,0.0351,0.7143,0.8333,1.0000,0.2729,1.2434
97,SIMPLE SEED,CAR CLOCK FOREST BURN ALGORITHM TALK FORGET,0,1.3455,1.0000,1.0000,0.2274,1.0000,1.0000,1.0000,0.8473,1.2485
98,SIMPLE PHONE MOVE DEAD DULL,FALL RUN HORSE ASK FALL HEAR CONNECTED FEAR WOLF PATTERN FALL LEADER VAST WATER,0,1.3338,1.0000,0.9524,0.2403,1.0000,0.8571,1.0000,1.3495,1.2527
99,LANGUAGE SPREAD,EAT SENSOR TOOL GENERATE,0,1.2240,1.0000,0.6000,0.2202,1.0000,0.8000,0.0000,-0.1791,1.2513
100,OUTCAST FOOD,FALL,0,1.3127,1.0000,1.0000,0.0636,1.0000,1.0000,1.0000,0.4539,1.2544
101,CROWD BURN,FALL GROW SENSOR BREAK ROOM BIRD,0,1.1391,1.0000,0.4524,0.0168,0.8571,0.5000,0.0000,-0.9317,1.2486
102,DUST,BROKEN ENGINE CROWD MOUNTAIN TOOL COMPUTE DULL PLAN SEE LANGUAGE CHILD BREAK WARN CARRY FIRE,0,1.3153,1.0000,0.9722,0.1181,0.9167,1.0000,1.0000,0.3632,1.2519
103,ENGINE UPDATE PLAN MOVE POISON,SPREAD,0,1.1999,1.0000,0.6000,0.0995,1.0000,0.8000,0.0000,-0.9345,1.2493
104,SAD HORSE BURN,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-9.0553,1.2019
105,STONE FALL,ENCODE GROW TALK FORGET,0,1.2325,1.0000,0.6296,0.2182,1.0000,0.8889,0.0000,0.1507,1.2034
106,CORRUPTED SIGNAL GROW,MOVE HAPPY INSECT HOME CLEAN SOLDIER CHOOSE WEAK FIRE TOOL FOREST DEBT REBELLIOUS,0,1.2777,1.0000,0.8579,0.1016,0.9167,0.8000,0.8571,0.6424,1.2071
107,ENCRYPTED MAP BURN,RUN WOOD TOOL SEE DORMANT CONNECTED OPTIMAL,0,1.2249,1.0000,0.7167,0.0493,0.7500,0.8000,0.6000,0.1699,1.2080
108,DRONE GENERATE PATTERN FAIL,ENGINE STRONG SYSTEM BURN CHOICE AUTOMATED OBEDIENT GROW MOVE WARN FOLLOW,0,1.2665,1.0000,0.8000,0.1327,0.4000,1.0000,1.0000,0.7394,1.2109
109,FOOD FALL,TIME LEADER RUN WOMAN SPREAD ROOM CHILD BIRD,0,1.1712,1.0000,0.5000,0.1058,1.0000,0.5000,0.0000,-0.1998,1.2089
110,SLOW INSECT,DIRTY,0,1.2316,1.0000,0.3333,0.6581,1.0000,0.0000,0.0000,0.1855,1.2101
111,COMPLEX SENSOR,WOOD CITY WEAPON FEAR MAP MOVE HEAVY MARKET,0,1.3202,1.0000,0.9630,0.1564,0.8889,1.0000,1.0000,0.8641,1.2156
112,CONNECTED MAP GROW,LEADER,0,1.3227,1.0000,1.0000,0.1136,1.0000,1.0000,1.0000,1.1103,1.2209
113,BIG ROAD,STRONG,0,1.2433,1.0000,0.6667,0.2165,1.0000,0.0000,1.0000,0.1904,1.2221
114,WATER BURN,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.9148,1.1710
115,SYSTEM,TOOL IDENTITY RULE,0,1.0796,1.0000,0.2000,0.0982,0.6000,0.0000,0.0000,-0.4378,1.1664
116,MEMORY FAIL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.9689,1.1181
117,SIGNAL GROW,SPREAD,0,1.2124,1.0000,0.6667,0.0620,1.0000,1.0000,0.0000,0.5444,1.1228
118,PATTERN GROW,BRIDGE SIMPLE CLEAN DULL HAPPY STRONG CAMERA LEADER WEAPON HOME BURN SPREAD TRADE BIG CAMERA,0,1.3191,1.0000,0.9524,0.1671,1.0000,0.8571,1.0000,1.2070,1.1326
119,FOOD FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.6916,1.0860
120,FOOD FALL,RIVER,0,1.2001,1.0000,0.6667,0.0005,1.0000,1.0000,0.0000,0.5809,1.0917
121,OBEDIENT HORSE MOVE INSECT GROW,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-13.2649,1.0521
122,MOUNTAIN,CHOOSE GUARD,0,1.2504,1.0000,0.6667,0.2519,1.0000,1.0000,0.0000,0.8568,1.0620
123,CAR FALL,SEE BIG DOG ROBOT,0,1.2861,1.0000,0.9333,0.0304,0.8000,1.0000,1.0000,1.2043,1.0732
124,LIE GROW,CAT,0,1.2299,1.0000,0.6667,0.1495,1.0000,1.0000,0.0000,0.7266,1.0810
125,PHONE HEAR COMPLEX WEAPON HEAR,,0,1.3000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,3.5668,1.0920
126,ORDERED LAW,CHILD TRUSTED BROKEN TALK GROW ELDER FOOD CORRUPTED MOVE GUARD FALL BROKEN SAD ELDER MOVE,0,1.3403,1.0000,0.9048,0.3442,1.0000,1.0000,0.7143,2.0422,1.1044
127,BORDER SPREAD,BIG BIRD RUN,0,1.3653,1.0000,1.0000,0.3265,1.0000,1.0000,1.0000,1.5836,1.1175
128,HEAVY BIRD HEAR DRONE HELP,INSECT,1,0.2510,0.0000,0.8333,0.0048,0.5000,1.0000,1.0000,-14.7547,1.0741
129,METAL BURN,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.4105,1.0304
130,SMALL KEY FAIL,SENSOR TALK FALL,0,1.3000,1.0000,0.8889,0.1668,0.6667,1.0000,1.0000,2.8500,1.0439
131,CHAOTIC MEMORY,,0,1.2000,1.0000,0.6667,0.0000,1.0000,0.0000,1.0000,1.4827,1.0517
132,DRONE ENCODE ENCRYPTED TIME FALL,STRONG FORGET,0,1.2889,1.0000,0.8889,0.1113,1.0000,1.0000,0.6667,3.5049,1.0636
133,WOOD FALL,CHILD PHONE CHILD FALL DULL TOOL,0,1.1991,1.0000,0.6111,0.0789,0.8333,0.0000,1.0000,0.6692,1.0703
134,NETWORK GROW,GROW POISON FORGET,0,1.1587,1.0000,0.5000,0.0433,1.0000,0.5000,0.0000,0.5211,1.0748
135,MAP BURN,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.7147,1.0310
136,BROKEN CHILD,VAST MAN WANT ENCODE HEAR KEY PATTERN ISOLATED COMPLEX OPTIMAL BURN CHANCE FALL RULE,0,1.3368,1.0000,0.9167,0.3091,0.7500,1.0000,1.0000,2.8163,1.0463
137,DRONE ENCODE RULE FAIL,BUILD CONNECTED BURN,0,1.3383,1.0000,1.0000,0.1917,1.0000,1.0000,1.0000,3.8249,1.0609
138,ROAD,STRONG MAN SEE VAST STONE SPREAD GUARD BREAK SLOW SIGNAL,0,1.3111,1.0000,1.0000,0.0556,1.0000,1.0000,1.0000,1.0201,1.0734
139,DEBT SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-6.0530,1.0298
140,CONNECTED CAR HEAR CAMERA FALL,BETRAY VAST SECRET ERROR,0,1.3005,1.0000,0.9333,0.1024,1.0000,1.0000,0.8000,4.1480,1.0433
141,ORDERED TRUTH GROW,FALL STRONG HAPPY OBEDIENT ALGORITHM SHARP SENSOR MOVE CITY TIME,0,1.2517,1.0000,0.8274,0.0172,0.8750,0.7500,0.8571,1.9229,1.0537
142,OUTCAST CHILD,SPREAD ISOLATED THINK WANT SMALL OBEDIENT IMAGINE ORDERED SHARP SOLDIER BREAK SEED,0,1.2749,1.0000,0.7667,0.2245,0.5000,1.0000,0.8000,1.5917,1.0648
143,TOOL SPREAD,MOVE WEAK NETWORK CAT MOVE WANT OBEDIENT KEY DOG BURN BIG WEAK DEBT SAD MOUNTAIN,0,1.2847,1.0000,0.9259,0.0347,0.7778,1.0000,1.0000,1.6891,1.0758
144,DULL DRONE ENCODE ERROR ENCODE,ROOM,0,1.3924,1.0000,1.0000,0.4619,1.0000,1.0000,1.0000,4.4008,1.0916
145,DORMANT FIRE,ENGINE,0,1.2318,1.0000,0.6667,0.1589,1.0000,0.0000,1.0000,1.2516,1.0986
146,MOUNTAIN,WOOD LEADER FALL RULE KEY,0,1.2184,1.0000,0.6667,0.0922,1.0000,1.0000,0.0000,0.5075,1.1046
147,MARKET,FALL COMPLEX POISON MEMORY KEY TOOL HEAR ELDER FALL,0,1.3210,1.0000,1.0000,0.1049,1.0000,1.0000,1.0000,1.0079,1.1154
148,WEAPON FALL,KNOW ASK GROW CLEAN CHILD BURN CHAOTIC WEAK,0,1.3020,1.0000,0.9583,0.0726,1.0000,0.8750,1.0000,1.0473,1.1247
149,WEAPON,WANT CORRUPTED ENCRYPTED COMPLEX GUARD OBEDIENT GUARD FIRE,0,1.2934,1.0000,0.9333,0.0670,0.8000,1.0000,1.0000,0.7808,1.1332
150,DRONE GENERATE ORDERED SIMPLE TIME,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-11.4894,1.0915
151,RULE GROW,SEE DOG FALL STONE LAW FAST FOREST ENGINE SPREAD GROW SIMPLE BREAK SMALL PHONE SEE,0,1.2692,1.0000,0.8561,0.0618,0.8182,0.7500,1.0000,0.9972,1.1004
152,MEMORY GROW,SIMPLE AUTOMATED CONNECTED HORSE SECRET COMPLEX HEAVY BROKEN TRUST WOLF FALL,0,1.3014,1.0000,0.9333,0.1068,1.0000,0.8000,1.0000,1.1557,1.1105
153,WEAPON FALL,ACTIVE GROW MOVE SENSOR STRANGER FOLLOW ASK SENSOR UPDATE FORGET,0,1.2967,1.0000,0.9030,0.1290,0.8000,0.9091,1.0000,0.9986,1.1198
154,FOOD BURN,FOLLOW SEE OUTCAST MOVE ASHAMED CLOCK STRANGER CARRY FREE SAD BIRD FOLLOW,0,1.2998,1.0000,0.9524,0.0704,1.0000,0.8571,1.0000,1.1887,1.1288
155,DEAD CROWD,GUARD SENSOR,0,1.2079,1.0000,0.5000,0.2895,0.5000,0.0000,1.0000,0.6594,1.1327
156,WOOD FALL,MAP,0,1.2027,1.0000,0.5556,0.1802,0.6667,1.0000,0.0000,0.3315,1.1362
157,CAMERA FALL,TRUSTED CAR CITY,0,1.3009,1.0000,0.9333,0.1044,0.8000,1.0000,1.0000,0.9367,1.1445
