episode,prefix,completion,valid,reward,grammar_reward,tag_reward,axis_reward,noun_tag_dist,verb_tag_dist,adj_tag_dist,loss,baseline
29,LIE SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-1.6691,0.5152
30,COMPLEX,ELDER HEAR SAD DOG,1,0.3847,0.0000,1.0000,0.4233,1.0000,1.0000,1.0000,-0.7988,0.5086
31,MAN BURN,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.4955,0.4932
32,WEAK POISON,GROW,0,1.3239,1.0000,1.0000,0.1197,1.0000,1.0000,1.0000,6.5288,0.5347
33,WEAK ENGINE,FAIL,1,0.3293,0.0000,1.0000,0.1464,1.0000,1.0000,1.0000,-1.8979,0.5245
34,TRAPPED BIRD BURN,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-1.9524,0.5133
35,ROOM,FALL,0,1.2293,1.0000,0.6667,0.1464,1.0000,1.0000,0.0000,3.1452,0.5491
36,DENSE WATER,FALL,0,1.3014,1.0000,1.0000,0.0068,1.0000,1.0000,1.0000,5.8972,0.5867
37,STONE FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.2639,0.5673
38,DEBT GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.3254,0.5490
39,HEAVY COMPUTER BREAK FIRE SEE DOG,FALL,1,0.2949,0.0000,0.9333,0.0747,1.0000,0.8000,1.0000,-5.3416,0.5363
40,COMPUTER SEE ASHAMED,WOLF,1,0.3364,0.0000,1.0000,0.1822,1.0000,1.0000,1.0000,-2.4233,0.5263
41,LIE,GROW,1,0.2831,0.0000,0.6667,0.4155,1.0000,1.0000,0.0000,-1.2910,0.5141
42,DEAD WATER,FALL,0,1.3470,1.0000,1.0000,0.2351,1.0000,1.0000,1.0000,6.2609,0.5558
43,POISON FAIL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.5538,0.5380
44,ROOM,FALL,0,1.2293,1.0000,0.6667,0.1464,1.0000,1.0000,0.0000,2.8799,0.5725
45,ISOLATED MAN BUILD BRIDGE FORGET IDENTITY,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-6.0992,0.5589
46,FAST CAR GENERATE CORRUPTED ORDERED DEBT,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-4.9475,0.5460
47,PHONE HEAR SENSOR MOVE BRIDGE MOVE,SHARP TRAPPED SOLDIER FALL,1,0.2855,0.0000,0.9333,0.0273,1.0000,0.8000,1.0000,-5.1575,0.5329
48,FOOD,FALL,1,0.2106,0.0000,0.6667,0.0528,1.0000,1.0000,0.0000,-1.6947,0.5168
49,GUARD BURN,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.4208,0.5010
50,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,3.0944,0.5388
51,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,2.9148,0.5747
52,DENSE STONE,BURN,0,1.3074,1.0000,1.0000,0.0370,1.0000,1.0000,1.0000,5.7966,0.6113
53,FEAR,GROW,1,0.2761,0.0000,0.6667,0.3805,1.0000,1.0000,0.0000,-1.8350,0.5945
54,CHANCE,GROW,1,0.2622,0.0000,0.6667,0.3110,1.0000,1.0000,0.0000,-1.7897,0.5779
55,WEAPON SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.4126,0.5590
56,TRAPPED CAT FALL,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-2.3248,0.5461
57,NETWORK HEAR CONNECTED ASHAMED SOLDIER,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-4.4076,0.5338
58,ANGRY WOMAN,BURN,0,1.3467,1.0000,1.0000,0.2335,1.0000,1.0000,1.0000,5.6843,0.5744
59,PROUD STRANGER TRUST SMALL TRUSTED CHILD,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-5.9516,0.5607
60,ENGINE FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.7973,0.5427
61,LAW GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.1127,0.5255
62,OUTCAST SOLDIER,SEE STRONG SENSOR,0,1.3087,1.0000,1.0000,0.0436,1.0000,1.0000,1.0000,5.8886,0.5647
63,CHANCE,SPREAD,1,0.2027,0.0000,0.6667,0.0133,1.0000,1.0000,0.0000,-1.9729,0.5466
64,BOOK FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.4004,0.5293
65,DORMANT SOLDIER HEAR FEAR BURN,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-4.1760,0.5178
66,CLEAN WOLF,BREAK BIG DUST,1,0.3304,0.0000,1.0000,0.1519,1.0000,1.0000,1.0000,-1.7715,0.5084
67,BORDER GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.0653,0.4930
68,SYSTEM SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-1.8593,0.4784
69,ENGINE ENCODE TRUTH,GENERATE COMPLEX BORDER,1,0.2504,0.0000,0.8222,0.0185,0.8000,0.6667,1.0000,-2.7169,0.4670
70,WOMAN EAT WATER BREAK WOOD IMAGINE,DIRTY BOOK,1,0.3055,0.0000,0.9444,0.1110,0.8333,1.0000,1.0000,-3.6269,0.4589
71,SAD LEADER BREAK KEY MOVE KEY,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-3.4857,0.4509
72,FOOD,BURN,1,0.2132,0.0000,0.6667,0.0661,1.0000,1.0000,0.0000,-1.3674,0.4391
73,CAT FORGET CORRUPTED DEBT FOLLOW CAR,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-3.3315,0.4321
74,MAP,SPREAD,1,0.2120,0.0000,0.6667,0.0598,1.0000,1.0000,0.0000,-1.2897,0.4211
75,CHOICE GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-1.5188,0.4100
76,DUST,FALL,0,1.2000,1.0000,0.6667,0.0000,1.0000,1.0000,0.0000,3.3894,0.4495
77,AUTOMATED DRONE,FAIL,0,1.3145,1.0000,1.0000,0.0724,1.0000,1.0000,1.0000,6.6556,0.4928
78,BOOK,GROW,1,0.2259,0.0000,0.6667,0.1296,1.0000,1.0000,0.0000,-1.5504,0.4794
79,MAN WARN CAT TALK,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.5760,0.4655
80,CLOCK,FAIL,1,0.2329,0.0000,0.6667,0.1646,1.0000,1.0000,0.0000,-1.4187,0.4538
81,CROWD BURN,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.0868,0.4412
82,CAR HEAR HORSE SEE RIVER MOVE,ENGINE,1,0.1976,0.0000,0.6190,0.0596,0.8571,1.0000,0.0000,-4.9188,0.4290
83,WEAPON,SPREAD,1,0.2377,0.0000,0.6667,0.1887,1.0000,1.0000,0.0000,-1.2093,0.4194
84,LIE,GROW,1,0.2831,0.0000,0.6667,0.4155,1.0000,1.0000,0.0000,-0.9086,0.4126
85,DULL CAMERA FAIL,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-1.1704,0.4070
86,BIRD HEAR ISOLATED DORMANT ELDER BURN,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-2.3063,0.4016
87,STONE,FALL,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-1.1716,0.3915
88,RULE,GROW,1,0.2622,0.0000,0.6667,0.3110,1.0000,1.0000,0.0000,-0.8384,0.3851
89,STRONG CAMERA HEAR DUST UPDATE WEAK,DRONE,1,0.2867,0.0000,0.9333,0.0337,0.8000,1.0000,1.0000,-2.1382,0.3802
90,BRIDGE,FALL,0,1.2312,1.0000,0.6667,0.1559,1.0000,1.0000,0.0000,3.8503,0.4227
91,OBEDIENT DOG,GROW,1,0.3312,0.0000,1.0000,0.1562,1.0000,1.0000,1.0000,-0.7868,0.4181
92,COMPLEX TRUTH SPREAD,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-1.3177,0.4122
93,METAL FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-1.4733,0.4016
94,SIMPLE LIE,SPREAD,0,1.3565,1.0000,1.0000,0.2824,1.0000,1.0000,1.0000,8.0575,0.4494
95,SLOW LEADER THINK BIG GUARD,BURN,1,0.3305,0.0000,1.0000,0.1526,1.0000,1.0000,1.0000,-2.5344,0.4434
96,DULL METAL,BURN,0,1.3118,1.0000,1.0000,0.0588,1.0000,1.0000,1.0000,6.5623,0.4868
97,HORSE SEE RIVER KNOW WEAK HEAVY,ELDER,1,0.3003,0.0000,0.9333,0.1016,0.8000,1.0000,1.0000,-4.5406,0.4775
98,INSECT,HEAR SECRET CLEAN ELDER,1,0.2707,0.0000,0.8889,0.0200,0.6667,1.0000,1.0000,-1.2121,0.4672
99,BORDER,GROW,1,0.2528,0.0000,0.6667,0.2641,1.0000,1.0000,0.0000,-1.3015,0.4564
100,SIGNAL FAIL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-1.9038,0.4436
101,WEAK HORSE MOVE SHARP CORRUPTED PHONE,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-3.2769,0.4364
102,AUTOMATED CAR MOVE TRAPPED,GUARD,1,0.3182,0.0000,1.0000,0.0910,1.0000,1.0000,1.0000,-1.9603,0.4305
103,INSECT SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-1.6494,0.4190
104,KEY,GROW,1,0.2157,0.0000,0.6667,0.0787,1.0000,1.0000,0.0000,-1.1901,0.4088
105,DEBT GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-1.6869,0.3984
106,SYSTEM FAIL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-1.5951,0.3885
107,CHOICE,GROW,1,0.2601,0.0000,0.6667,0.3006,1.0000,1.0000,0.0000,-0.8289,0.3821
108,WOMAN CARRY OUTCAST CROWD CHOOSE DEBT,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-2.1502,0.3780
109,BRIDGE,FALL,0,1.2312,1.0000,0.6667,0.1559,1.0000,1.0000,0.0000,3.7007,0.4206
110,DRONE SEE CORRUPTED DULL PHONE BREAK,ENGINE,1,0.2814,0.0000,0.9167,0.0320,0.7500,1.0000,1.0000,-3.0011,0.4137
111,LAW GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-1.6411,0.4030
112,AUTOMATED TIME,FAIL,1,0.3087,0.0000,1.0000,0.0436,1.0000,1.0000,1.0000,-0.9201,0.3983
113,LEADER,FALL,1,0.2522,0.0000,0.6667,0.2610,1.0000,1.0000,0.0000,-1.0005,0.3910
114,FIRE,FALL,1,0.2095,0.0000,0.6667,0.0477,1.0000,1.0000,0.0000,-1.1371,0.3819
115,DENSE PHONE,SEE PRISON,1,0.3069,0.0000,1.0000,0.0347,1.0000,1.0000,1.0000,-0.8820,0.3781
116,SAD DOG,MOVE CHAOTIC ROBOT,1,0.2850,0.0000,0.8889,0.0918,1.0000,1.0000,0.6667,-0.9576,0.3735
117,WEAPON,SPREAD,1,0.2377,0.0000,0.6667,0.1887,1.0000,1.0000,0.0000,-0.9635,0.3667
118,FOOD,BURN,1,0.2132,0.0000,0.6667,0.0661,1.0000,1.0000,0.0000,-0.9861,0.3590
119,MOUNTAIN,BURN,0,1.2049,1.0000,0.6667,0.0243,1.0000,1.0000,0.0000,3.3060,0.4013
120,SOLDIER,HEAR FAST OUTCAST CROWD,1,0.2038,0.0000,0.6667,0.0188,0.0000,1.0000,1.0000,-1.2304,0.3914
121,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,3.5277,0.4347
122,HORSE CARRY DULL SLOW,GUARD,0,1.2860,1.0000,0.8889,0.0964,0.6667,1.0000,1.0000,11.7820,0.4773
123,ELDER TALK,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.4092,0.4634
124,STRONG MAP SPREAD,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-1.8457,0.4552
125,MOUNTAIN,BURN,0,1.2049,1.0000,0.6667,0.0243,1.0000,1.0000,0.0000,2.7962,0.4927
126,ROOM,BURN,0,1.2314,1.0000,0.6667,0.1570,1.0000,1.0000,0.0000,3.0863,0.5296
127,COMPUTER HEAR,COMPLEX DIRTY GUARD,1,0.3049,0.0000,1.0000,0.0246,1.0000,1.0000,1.0000,-1.9188,0.5184
128,HOME,BURN,0,1.2524,1.0000,0.6667,0.2618,1.0000,1.0000,0.0000,2.8751,0.5551
129,INSECT HEAR CLOCK,HEAR SHARP CLEAN KEY,1,0.1832,0.0000,0.6000,0.0160,0.8000,0.0000,1.0000,-4.8863,0.5365
130,SLOW GUARD,HEAR SECRET CLEAN DOG MOVE TRAPPED GUARD,1,0.2022,0.0000,0.6667,0.0108,0.3333,1.0000,0.6667,-2.8744,0.5198
131,DIRTY ROOM,BURN,0,1.3307,1.0000,1.0000,0.1534,1.0000,1.0000,1.0000,5.8386,0.5603
132,DUST,FALL,0,1.2000,1.0000,0.6667,0.0000,1.0000,1.0000,0.0000,2.6482,0.5923
133,IDENTITY,GROW,1,0.2721,0.0000,0.6667,0.3604,1.0000,1.0000,0.0000,-1.6937,0.5763
134,TIME,SPREAD,1,0.2027,0.0000,0.6667,0.0133,1.0000,1.0000,0.0000,-2.0517,0.5576
135,FOOD,FALL,1,0.2106,0.0000,0.6667,0.0528,1.0000,1.0000,0.0000,-1.9841,0.5403
136,RIVER,BURN,0,1.2080,1.0000,0.6667,0.0398,1.0000,1.0000,0.0000,2.9816,0.5737
137,ELDER CHOOSE PATTERN SEE DIRTY ASHAMED,LEADER,1,0.2616,0.0000,0.8333,0.0580,0.5000,1.0000,1.0000,-7.5229,0.5581
138,AUTOMATED PLAN,UPDATE ORDERED PATTERN,0,1.1025,1.0000,0.3333,0.0123,0.0000,1.0000,0.0000,3.8658,0.5853
139,REBELLIOUS GUARD EAT CORRUPTED STRONG,WEAPON,0,1.3443,1.0000,1.0000,0.2215,1.0000,1.0000,1.0000,11.8853,0.6232
140,ISOLATED MOUNTAIN,BURN,0,1.3099,1.0000,1.0000,0.0496,1.0000,1.0000,1.0000,5.1064,0.6576
141,DOG FOLLOW CHILD,ATTACK TRUSTED SLOW GUARD,1,0.2004,0.0000,0.6667,0.0018,0.3333,0.6667,1.0000,-6.1147,0.6347
142,POISON,FAIL,1,0.2465,0.0000,0.6667,0.2327,1.0000,1.0000,0.0000,-2.2981,0.6153
143,SEED,MOVE DORMANT ROBOT MOVE BIRD,1,0.3026,0.0000,1.0000,0.0129,1.0000,1.0000,1.0000,-1.7833,0.5997
144,FREE BIRD TRUST COMPLEX TRUSTED CHANCE,WARN TRAPPED SOLDIER,0,1.2515,1.0000,0.8000,0.0575,0.8000,1.0000,0.6000,15.3836,0.6323
145,ALGORITHM,SPREAD,1,0.2312,0.0000,0.6667,0.1559,1.0000,1.0000,0.0000,-1.9472,0.6122
146,DENSE ROBOT ENCODE DEBT COMPUTE,PLAN FALL,0,1.2915,1.0000,0.9333,0.0574,0.8000,1.0000,1.0000,12.7220,0.6462
147,DORMANT POWER GROW,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-3.6761,0.6289
148,CORRUPTED BOOK,BURN,0,1.3196,1.0000,1.0000,0.0978,1.0000,1.0000,1.0000,6.0607,0.6634
149,WOMAN ASK OBEDIENT REBELLIOUS,SOLDIER,1,0.2109,0.0000,0.6667,0.0544,0.0000,1.0000,1.0000,-6.5960,0.6408
150,ERROR SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-3.0082,0.6187
151,IDENTITY,SPREAD,1,0.2161,0.0000,0.6667,0.0807,1.0000,1.0000,0.0000,-2.1789,0.5986
152,FOREST,BURN,0,1.2024,1.0000,0.6667,0.0119,1.0000,1.0000,0.0000,2.4368,0.6288
153,BIG ELDER RUN,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-4.0807,0.6123
154,VAST STRANGER,WANT WEAK HEAVY ELDER,0,1.1902,1.0000,0.6000,0.0508,0.0000,1.0000,0.8000,5.1681,0.6412
155,HOME,BURN,0,1.2524,1.0000,0.6667,0.2618,1.0000,1.0000,0.0000,2.1841,0.6718
156,VAST DUST,GROW,0,1.3222,1.0000,1.0000,0.1111,1.0000,1.0000,1.0000,5.3535,0.7043
157,SECRET DUST,GROW,0,1.3287,1.0000,1.0000,0.1437,1.0000,1.0000,1.0000,5.1430,0.7355
158,FAST SOLDIER SEE ELDER FALL,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-8.5371,0.7138
159,METAL,BURN,1,0.2030,0.0000,0.6667,0.0149,1.0000,1.0000,0.0000,-2.4909,0.6882
160,COMPLEX SIGNAL,GROW,0,1.3493,1.0000,1.0000,0.2465,1.0000,1.0000,1.0000,5.5498,0.7213
161,ISOLATED PRISON,BURN,0,1.3415,1.0000,1.0000,0.2073,1.0000,1.0000,1.0000,4.6544,0.7523
162,TOOL BURN,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-3.7583,0.7247
163,POWER GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-3.8025,0.6984
164,BIG CAMERA,UPDATE VAST CHAOTIC MAP,0,1.2503,1.0000,0.8333,0.0015,1.0000,1.0000,0.5000,4.6276,0.7260
165,BIRD SEE MOUNTAIN,BURN,1,0.2078,0.0000,0.6667,0.0388,1.0000,1.0000,0.0000,-6.0620,0.7001
166,SHARP BIRD,BREAK SMALL BROKEN COMPUTER KNOW DULL STRONG BIRD,0,1.2382,1.0000,0.7917,0.0033,0.5000,1.0000,0.8750,4.0896,0.7270
167,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,2.0028,0.7535
168,SIGNAL FAIL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.2259,0.7258
169,HOME,SPREAD,0,1.2149,1.0000,0.6667,0.0745,1.0000,1.0000,0.0000,1.6504,0.7503
170,TOOL BURN,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-3.8984,0.7228
171,CORRUPTED ALGORITHM,FAIL,0,1.3293,1.0000,1.0000,0.1464,1.0000,1.0000,1.0000,4.7915,0.7531
172,ALGORITHM,SPREAD,1,0.2312,0.0000,0.6667,0.1559,1.0000,1.0000,0.0000,-2.5966,0.7270
173,STRONG SENSOR,FALL,1,0.3333,0.0000,1.0000,0.1667,1.0000,1.0000,1.0000,-3.3146,0.7073
174,ANGRY,CROWD BUILD POISON,1,0.4047,0.0000,1.0000,0.5233,1.0000,1.0000,1.0000,-1.5872,0.6922
175,BIG WOOD,FALL,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-3.6841,0.6726
176,DIRTY MOUNTAIN,BURN,0,1.3096,1.0000,1.0000,0.0481,1.0000,1.0000,1.0000,4.1263,0.7044
177,SECRET FIRE,GROW,0,1.3118,1.0000,1.0000,0.0590,1.0000,1.0000,1.0000,5.2558,0.7348
178,REBELLIOUS,GUARD WANT ANGRY DOG FALL,1,0.3895,0.0000,1.0000,0.4473,1.0000,1.0000,1.0000,-1.5157,0.7175
179,CROWD,BURN,1,0.2322,0.0000,0.6667,0.1611,1.0000,1.0000,0.0000,-2.7783,0.6933
180,CHAOTIC CROWD,SEE WEAK CAR,0,1.3115,1.0000,0.8889,0.2244,1.0000,1.0000,0.6667,5.5571,0.7242
181,SOLDIER SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.3589,0.6980
182,OUTCAST WEAPON,GROW,0,1.3402,1.0000,1.0000,0.2012,1.0000,1.0000,1.0000,5.0188,0.7301
183,DUST,FALL,0,1.2000,1.0000,0.6667,0.0000,1.0000,1.0000,0.0000,1.7685,0.7536
184,MOUNTAIN,GROW,0,1.2214,1.0000,0.6667,0.1069,1.0000,1.0000,0.0000,1.6480,0.7770
185,MAP,FAIL,1,0.2360,0.0000,0.6667,0.1802,1.0000,1.0000,0.0000,-3.0021,0.7499
186,WATER,FALL,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-2.8034,0.7224
187,DEAD WOOD,FALL,0,1.3470,1.0000,1.0000,0.2351,1.0000,1.0000,1.0000,5.0435,0.7537
188,SLOW,COMPUTER FALL,1,0.4596,0.0000,1.0000,0.7979,1.0000,1.0000,1.0000,-1.4186,0.7390
189,RULE,GROW,1,0.2622,0.0000,0.6667,0.3110,1.0000,1.0000,0.0000,-2.6272,0.7151
190,SIGNAL,GROW,1,0.2522,0.0000,0.6667,0.2610,1.0000,1.0000,0.0000,-2.5865,0.6920
191,FAMOUS ROOM,SPREAD,0,1.3275,1.0000,1.0000,0.1373,1.0000,1.0000,1.0000,4.6003,0.7237
192,CHAOTIC NETWORK HEAR ENCRYPTED DIRTY,KEY,1,0.2746,0.0000,0.8889,0.0398,0.6667,1.0000,1.0000,-8.5884,0.7013
193,CALM DOG MOVE DUST,HEAR POISON,1,0.2888,0.0000,0.9333,0.0440,0.8000,1.0000,1.0000,-6.2930,0.6807
194,FOREST,FALL,0,1.2106,1.0000,0.6667,0.0528,1.0000,1.0000,0.0000,1.9529,0.7072
195,FAMOUS MOUNTAIN,BURN,0,1.3314,1.0000,1.0000,0.1570,1.0000,1.0000,1.0000,4.1403,0.7384
196,COMPUTER MOVE TRAPPED FAST WOLF BREAK,CHAOTIC NETWORK,0,1.2983,1.0000,0.9333,0.0917,0.8000,1.0000,1.0000,13.0799,0.7664
197,CONNECTED CLOCK MOVE SHARP CAR,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-9.7625,0.7430
198,FOREST,,0,1.1000,1.0000,0.3333,0.0000,1.0000,0.0000,0.0000,1.2192,0.7609
199,MOUNTAIN,FALL,0,1.2019,1.0000,0.6667,0.0097,1.0000,1.0000,0.0000,1.4727,0.7829
200,CLEAN ROOM,SPREAD,0,1.3142,1.0000,1.0000,0.0708,1.0000,1.0000,1.0000,4.1907,0.8095
201,SLOW CLOCK,FALL,1,0.3198,0.0000,1.0000,0.0991,1.0000,1.0000,1.0000,-4.3310,0.7850
202,ISOLATED ELDER WANT ENGINE KNOW CLEAN,DEAD LEADER,1,0.2672,0.0000,0.8333,0.0862,0.5000,1.0000,1.0000,-12.8689,0.7591
203,SYSTEM,FAIL,1,0.2072,0.0000,0.6667,0.0358,1.0000,1.0000,0.0000,-3.1259,0.7315
204,SECRET TOOL,FAIL,0,1.3515,1.0000,1.0000,0.2575,1.0000,1.0000,1.0000,5.1957,0.7625
205,ELDER BREAK CLEAN ISOLATED BRIDGE TRADE,WEAK DOG ASK MAN,0,1.1934,1.0000,0.6333,0.0172,0.6000,0.8000,0.5000,9.2256,0.7841
